61.1958
61.5018
61.5905
61.7032
61.7634
63.0558
63.4917
63.7559
63.684
62.3126
61.2475
60.2534
59.4043
58.7913
57.5664
55.2987
57.413
58.4485
58.1756
57.999
58.1006
59.8318
60.8685
60.0158
60.1662
60.0316
59.6663
59.7751
60.0676
60.4568
60.4696
60.801
61.1814
60.8544
60.9033
60.3713
60.237
60.2386
60.3677
60.3636
60.0924
59.7699
59.9974
59.8963
59.7419
59.1321
59.957
60.7552
61.4247
61.3747
60.8993
60.6229
60.4542
60.3814
60.3164
60.3696
60.258
60.2374
60.1595
62.0506
61.3101
60.2031
60.2198
58.6605
57.7821
57.3917
56.4783
54.8491
55.437
56.5616
57.8323
58.2568
58.5322
58.8541
61.3045
61.2664
63.1427
62.911
58.5118
55.0858
53.7676
52.5123
51.158
52.9699
53.3641
53.3234
53.3578
53.2788
54.7081
56.1727
56.7101
56.8691
56.6624
57.0926
57.778
58.3895
60.2282
60.9565
61.1094
61.9659
61.575
61.4733
61.6069
63.0975
66.4029
62.0495
56.2996
56.969
58.2087
58.8862
62.4031
63.5643
